id_15_min_candles,company_id,currCandleTime,currClosePrice,prevCandleTIme,prevOpenPrice,company
1395377,15,"2015-08-25 14:15:00",283.37,"2015-08-25 12:00:00",274.42,BPCL
1395377,15,"2015-08-25 14:15:00",283.37,"2015-08-25 12:15:00",275.37,BPCL
1395377,15,"2015-08-25 14:15:00",283.37,"2015-08-25 12:30:00",276.17,BPCL
1399811,15,"2015-02-16 09:30:00",250.43,"2015-02-16 09:15:00",243.33,BPCL
1401832,16,"2017-12-07 15:15:00",4949.95,"2017-12-07 12:45:00",4790.10,BRITANNIA
1401832,16,"2017-12-07 15:15:00",4949.95,"2017-12-07 13:00:00",4793.85,BRITANNIA
1401832,16,"2017-12-07 15:15:00",4949.95,"2017-12-07 13:15:00",4799.30,BRITANNIA
1401832,16,"2017-12-07 15:15:00",4949.95,"2017-12-07 13:30:00",4814.35,BRITANNIA
1401832,16,"2017-12-07 15:15:00",4949.95,"2017-12-07 13:45:00",4815.00,BRITANNIA
1401832,16,"2017-12-07 15:15:00",4949.95,"2017-12-07 14:00:00",4820.10,BRITANNIA
1404684,16,"2017-08-07 11:45:00",4129.55,"2017-08-07 09:15:00",3918.50,BRITANNIA
1404684,16,"2017-08-07 11:45:00",4129.55,"2017-08-07 09:30:00",3927.95,BRITANNIA
1404684,16,"2017-08-07 11:45:00",4129.55,"2017-08-07 09:45:00",3928.40,BRITANNIA
1404684,16,"2017-08-07 11:45:00",4129.55,"2017-08-07 10:00:00",3928.15,BRITANNIA
1404684,16,"2017-08-07 11:45:00",4129.55,"2017-08-07 10:15:00",3921.00,BRITANNIA
1404684,16,"2017-08-07 11:45:00",4129.55,"2017-08-07 10:30:00",3915.00,BRITANNIA
1404684,16,"2017-08-07 11:45:00",4129.55,"2017-08-07 10:45:00",3908.05,BRITANNIA
1404684,16,"2017-08-07 11:45:00",4129.55,"2017-08-07 11:00:00",3913.50,BRITANNIA
1404684,16,"2017-08-07 11:45:00",4129.55,"2017-08-07 11:15:00",3920.95,BRITANNIA
1404684,16,"2017-08-07 11:45:00",4129.55,"2017-08-07 11:30:00",3938.80,BRITANNIA
1413452,16,"2016-02-17 15:15:00",2657.00,"2016-02-17 12:45:00",2587.65,BRITANNIA
1413452,16,"2016-02-17 15:15:00",2657.00,"2016-02-17 13:00:00",2587.95,BRITANNIA
1413643,16,"2016-02-29 13:00:00",2775.00,"2016-02-29 11:00:00",2704.10,BRITANNIA
1413646,16,"2016-02-29 13:45:00",2814.95,"2016-02-29 11:15:00",2726.50,BRITANNIA
1413646,16,"2016-02-29 13:45:00",2814.95,"2016-02-29 11:30:00",2720.05,BRITANNIA
1413646,16,"2016-02-29 13:45:00",2814.95,"2016-02-29 11:45:00",2729.10,BRITANNIA
1413646,16,"2016-02-29 13:45:00",2814.95,"2016-02-29 12:00:00",2732.25,BRITANNIA
1413646,16,"2016-02-29 13:45:00",2814.95,"2016-02-29 12:30:00",2721.00,BRITANNIA
1413646,16,"2016-02-29 13:45:00",2814.95,"2016-02-29 12:45:00",2740.20,BRITANNIA
1415528,16,"2015-08-25 14:15:00",2983.30,"2015-08-25 11:45:00",2828.80,BRITANNIA
1415528,16,"2015-08-25 14:15:00",2983.30,"2015-08-25 12:00:00",2796.55,BRITANNIA
1415528,16,"2015-08-25 14:15:00",2983.30,"2015-08-25 12:15:00",2822.00,BRITANNIA
1415528,16,"2015-08-25 14:15:00",2983.30,"2015-08-25 12:30:00",2845.45,BRITANNIA
1415528,16,"2015-08-25 14:15:00",2983.30,"2015-08-25 12:45:00",2899.90,BRITANNIA
1418742,16,"2015-05-07 10:45:00",2279.95,"2015-05-07 09:30:00",2221.85,BRITANNIA
1421091,16,"2014-11-26 11:00:00",1627.60,"2014-11-26 09:15:00",1580.05,BRITANNIA
1421091,16,"2014-11-26 11:00:00",1627.60,"2014-11-26 09:30:00",1582.95,BRITANNIA
1426214,17,"2017-05-29 12:45:00",503.75,"2017-05-29 10:15:00",490.50,CIPLA
1426214,17,"2017-05-29 12:45:00",503.75,"2017-05-29 10:30:00",490.30,CIPLA
1426214,17,"2017-05-29 12:45:00",503.75,"2017-05-29 10:45:00",491.05,CIPLA
1430474,17,"2016-11-09 14:15:00",528.65,"2016-11-09 11:45:00",514.00,CIPLA
1430474,17,"2016-11-09 14:15:00",528.65,"2016-11-09 12:15:00",512.70,CIPLA
1430474,17,"2016-11-09 14:15:00",528.65,"2016-11-09 12:30:00",513.85,CIPLA
1433543,17,"2016-02-11 12:45:00",543.05,"2016-02-11 10:15:00",524.55,CIPLA
1433543,17,"2016-02-11 12:45:00",543.05,"2016-02-11 10:30:00",527.90,CIPLA
1433543,17,"2016-02-11 12:45:00",543.05,"2016-02-11 10:45:00",526.45,CIPLA
1435723,17,"2015-08-25 12:45:00",646.20,"2015-08-25 11:15:00",625.35,CIPLA
1435723,17,"2015-08-25 12:45:00",646.20,"2015-08-25 11:30:00",607.55,CIPLA
1435723,17,"2015-08-25 12:45:00",646.20,"2015-08-25 11:45:00",614.25,CIPLA
1435723,17,"2015-08-25 12:45:00",646.20,"2015-08-25 12:00:00",618.40,CIPLA
1435723,17,"2015-08-25 12:45:00",646.20,"2015-08-25 12:15:00",627.30,CIPLA
1441782,17,"2014-12-23 14:45:00",631.85,"2014-12-23 13:00:00",615.55,CIPLA
1441782,17,"2014-12-23 14:45:00",631.85,"2014-12-23 13:15:00",614.35,CIPLA
1441782,17,"2014-12-23 14:45:00",631.85,"2014-12-23 13:30:00",615.60,CIPLA
1445254,18,"2017-08-17 10:00:00",245.60,"2017-08-17 09:15:00",239.25,COALINDIA
1445254,18,"2017-08-17 10:00:00",245.60,"2017-08-17 09:30:00",237.60,COALINDIA
1477439,19,"2015-06-17 11:00:00",268.45,"2015-06-17 09:15:00",257.05,DABUR
1483719,20,"2017-09-28 11:00:00",2386.00,"2017-09-28 09:15:00",2300.00,DRREDDY
1483719,20,"2017-09-28 11:00:00",2386.00,"2017-09-28 09:30:00",2290.00,DRREDDY
1483719,20,"2017-09-28 11:00:00",2386.00,"2017-09-28 09:45:00",2299.25,DRREDDY
1484606,20,"2017-11-21 13:00:00",2392.60,"2017-11-21 10:30:00",2324.60,DRREDDY
1491009,20,"2016-11-09 09:45:00",3115.65,"2016-11-09 09:15:00",3001.00,DRREDDY
1491031,20,"2016-11-09 15:15:00",3294.80,"2016-11-09 12:45:00",3118.70,DRREDDY
1491031,20,"2016-11-09 15:15:00",3294.80,"2016-11-09 13:00:00",3147.10,DRREDDY
1491031,20,"2016-11-09 15:15:00",3294.80,"2016-11-09 13:15:00",3170.55,DRREDDY
1496276,20,"2015-08-25 12:45:00",4099.85,"2015-08-25 10:30:00",3980.95,DRREDDY
1496276,20,"2015-08-25 12:45:00",4099.85,"2015-08-25 10:45:00",3952.65,DRREDDY
1496276,20,"2015-08-25 12:45:00",4099.85,"2015-08-25 11:00:00",3964.00,DRREDDY
1496276,20,"2015-08-25 12:45:00",4099.85,"2015-08-25 11:15:00",3954.40,DRREDDY
1496276,20,"2015-08-25 12:45:00",4099.85,"2015-08-25 11:30:00",3960.00,DRREDDY
1496276,20,"2015-08-25 12:45:00",4099.85,"2015-08-25 11:45:00",3945.00,DRREDDY
1496282,20,"2015-08-25 14:15:00",4096.05,"2015-08-25 11:45:00",3945.00,DRREDDY
1496276,20,"2015-08-25 12:45:00",4099.85,"2015-08-25 12:00:00",3966.80,DRREDDY
1496282,20,"2015-08-25 14:15:00",4096.05,"2015-08-25 12:00:00",3966.80,DRREDDY
1508837,21,"2016-11-16 11:15:00",21033.35,"2016-11-16 09:45:00",20200.10,EICHERMOT
1508837,21,"2016-11-16 11:15:00",21033.35,"2016-11-16 10:00:00",20109.70,EICHERMOT
1508837,21,"2016-11-16 11:15:00",21033.35,"2016-11-16 10:15:00",20300.00,EICHERMOT
1519559,21,"2015-04-27 13:45:00",14732.30,"2015-04-27 11:15:00",14209.85,EICHERMOT
1519559,21,"2015-04-27 13:45:00",14732.30,"2015-04-27 11:30:00",14270.00,EICHERMOT
1519559,21,"2015-04-27 13:45:00",14732.30,"2015-04-27 11:45:00",14349.90,EICHERMOT
1519774,21,"2015-05-11 11:15:00",16540.00,"2015-05-11 09:15:00",15950.00,EICHERMOT
1525893,22,"2017-08-11 12:30:00",370.85,"2017-08-11 10:00:00",361.25,GAIL
1529256,22,"2016-12-01 09:30:00",329.32,"2016-12-01 09:15:00",320.30,GAIL
1531429,22,"2016-11-09 14:15:00",332.26,"2016-11-09 11:45:00",319.96,GAIL
1531429,22,"2016-11-09 14:15:00",332.26,"2016-11-09 12:00:00",320.60,GAIL
1531429,22,"2016-11-09 14:15:00",332.26,"2016-11-09 12:15:00",319.25,GAIL
1531429,22,"2016-11-09 14:15:00",332.26,"2016-11-09 12:30:00",319.96,GAIL
1531429,22,"2016-11-09 14:15:00",332.26,"2016-11-09 12:45:00",320.98,GAIL
1531429,22,"2016-11-09 14:15:00",332.26,"2016-11-09 13:00:00",322.78,GAIL
1534915,22,"2016-03-08 10:45:00",262.78,"2016-03-08 09:15:00",254.14,GAIL
1536017,22,"2015-12-16 09:45:00",268.87,"2015-12-16 09:15:00",256.20,GAIL
1536017,22,"2015-12-16 09:45:00",268.87,"2015-12-16 09:30:00",257.74,GAIL
1536696,22,"2015-08-26 11:00:00",215.71,"2015-08-26 09:15:00",209.10,GAIL
1536696,22,"2015-08-26 11:00:00",215.71,"2015-08-26 09:30:00",210.19,GAIL
1536696,22,"2015-08-26 11:00:00",215.71,"2015-08-26 09:45:00",208.23,GAIL
1536701,22,"2015-08-26 12:15:00",215.15,"2015-08-26 09:45:00",208.23,GAIL
1536696,22,"2015-08-26 11:00:00",215.71,"2015-08-26 10:00:00",209.51,GAIL
1536701,22,"2015-08-26 12:15:00",215.15,"2015-08-26 10:00:00",209.51,GAIL
1541866,22,"2014-10-31 15:15:00",397.71,"2014-10-31 12:45:00",387.56,GAIL
1541866,22,"2014-10-31 15:15:00",397.71,"2014-10-31 13:45:00",386.84,GAIL
1541866,22,"2014-10-31 15:15:00",397.71,"2014-10-31 14:00:00",386.84,GAIL
1541866,22,"2014-10-31 15:15:00",397.71,"2014-10-31 14:15:00",387.37,GAIL
1545821,23,"2017-07-27 12:45:00",1062.05,"2017-07-27 10:15:00",1030.30,GODREJCP
1545821,23,"2017-07-27 12:45:00",1062.05,"2017-07-27 10:30:00",1029.70,GODREJCP
1545821,23,"2017-07-27 12:45:00",1062.05,"2017-07-27 10:45:00",1030.05,GODREJCP
1545821,23,"2017-07-27 12:45:00",1062.05,"2017-07-27 11:00:00",1029.05,GODREJCP
1545821,23,"2017-07-27 12:45:00",1062.05,"2017-07-27 11:15:00",1028.10,GODREJCP
1545821,23,"2017-07-27 12:45:00",1062.05,"2017-07-27 11:30:00",1030.55,GODREJCP
1545821,23,"2017-07-27 12:45:00",1062.05,"2017-07-27 11:45:00",1035.00,GODREJCP
1546091,23,"2017-08-11 11:30:00",916.55,"2017-08-11 09:15:00",885.80,GODREJCP
1546091,23,"2017-08-11 11:30:00",916.55,"2017-08-11 09:30:00",884.10,GODREJCP
1546091,23,"2017-08-11 11:30:00",916.55,"2017-08-11 09:45:00",869.70,GODREJCP
1546091,23,"2017-08-11 11:30:00",916.55,"2017-08-11 10:00:00",866.25,GODREJCP
1546091,23,"2017-08-11 11:30:00",916.55,"2017-08-11 10:15:00",887.20,GODREJCP
1553568,23,"2016-05-11 11:00:00",704.00,"2016-05-11 09:15:00",681.58,GODREJCP
1555141,23,"2016-03-11 10:30:00",647.35,"2016-03-11 09:15:00",625.00,GODREJCP
1558367,23,"2015-06-26 11:30:00",593.35,"2015-06-26 09:15:01",576.70,GODREJCP
1558974,23,"2015-07-31 10:15:00",689.13,"2015-07-31 09:15:00",663.98,GODREJCP
1559024,23,"2015-08-04 10:15:00",700.53,"2015-08-04 09:30:00",682.95,GODREJCP
1559049,23,"2015-08-05 10:15:00",693.50,"2015-08-05 09:15:00",670.03,GODREJCP
1559587,23,"2015-04-08 14:15:00",589.75,"2015-04-08 11:45:00",574.45,GODREJCP
1559621,23,"2015-04-10 10:15:00",605.98,"2015-04-10 09:15:00",585.00,GODREJCP
1560214,23,"2015-05-15 14:45:00",576.45,"2015-05-15 13:00:00",560.43,GODREJCP
1561175,23,"2015-02-10 11:15:00",565.05,"2015-02-10 09:15:00",541.85,GODREJCP
1564123,24,"2018-01-24 11:15:00",1035.50,"2018-01-24 09:15:00",993.90,HCLTECH
1564123,24,"2018-01-24 11:15:00",1035.50,"2018-01-24 09:30:00",998.70,HCLTECH
1564123,24,"2018-01-24 11:15:00",1035.50,"2018-01-24 09:45:00",1009.40,HCLTECH
1571769,24,"2016-11-09 11:30:00",793.20,"2016-11-09 09:15:00",764.85,HCLTECH
1574443,24,"2016-01-19 11:15:00",835.10,"2016-01-19 10:00:00",812.45,HCLTECH
1582949,24,"2014-12-16 11:15:00",767.35,"2014-12-16 09:15:00",739.85,HCLTECH
1595303,25,"2016-02-29 13:30:00",1072.00,"2016-02-29 12:30:00",1041.90,HDFC
1595303,25,"2016-02-29 13:30:00",1072.00,"2016-02-29 12:45:00",1045.00,HDFC
1615527,26,"2016-02-29 13:30:00",975.35,"2016-02-29 12:15:00",949.15,HDFCBANK
1615527,26,"2016-02-29 13:30:00",975.35,"2016-02-29 12:30:00",939.55,HDFCBANK
1615527,26,"2016-02-29 13:30:00",975.35,"2016-02-29 12:45:00",946.70,HDFCBANK
1652489,28,"2016-11-09 09:45:00",160.80,"2016-11-09 09:15:00",150.70,HINDALCO
1652496,28,"2016-11-09 11:30:00",157.05,"2016-11-09 09:15:00",150.70,HINDALCO
1652502,28,"2016-11-09 13:00:00",160.40,"2016-11-09 10:45:00",155.70,HINDALCO
1652731,28,"2016-06-24 14:00:00",117.40,"2016-06-24 11:30:00",112.70,HINDALCO
1652731,28,"2016-06-24 14:00:00",117.40,"2016-06-24 11:45:00",113.40,HINDALCO
1652731,28,"2016-06-24 14:00:00",117.40,"2016-06-24 12:00:00",113.25,HINDALCO
1652731,28,"2016-06-24 14:00:00",117.40,"2016-06-24 12:15:00",113.00,HINDALCO
1652731,28,"2016-06-24 14:00:00",117.40,"2016-06-24 12:30:00",112.70,HINDALCO
1652731,28,"2016-06-24 14:00:00",117.40,"2016-06-24 12:45:00",114.10,HINDALCO
1655449,28,"2016-02-04 12:15:00",70.15,"2016-02-04 10:15:00",68.15,HINDALCO
1655449,28,"2016-02-04 12:15:00",70.15,"2016-02-04 10:30:00",68.25,HINDALCO
1655671,28,"2016-02-17 11:30:00",64.35,"2016-02-17 09:45:00",62.30,HINDALCO
1655672,28,"2016-02-17 11:45:00",64.15,"2016-02-17 09:45:00",62.30,HINDALCO
1655673,28,"2016-02-17 12:00:00",64.15,"2016-02-17 09:45:00",62.30,HINDALCO
1655671,28,"2016-02-17 11:30:00",64.35,"2016-02-17 10:00:00",62.40,HINDALCO
1655672,28,"2016-02-17 11:45:00",64.15,"2016-02-17 10:00:00",62.40,HINDALCO
1655673,28,"2016-02-17 12:00:00",64.15,"2016-02-17 10:00:00",62.40,HINDALCO
1655671,28,"2016-02-17 11:30:00",64.35,"2016-02-17 10:15:00",61.75,HINDALCO
1655672,28,"2016-02-17 11:45:00",64.15,"2016-02-17 10:15:00",61.75,HINDALCO
1655673,28,"2016-02-17 12:00:00",64.15,"2016-02-17 10:15:00",61.75,HINDALCO
1655676,28,"2016-02-17 12:45:00",63.80,"2016-02-17 10:15:00",61.75,HINDALCO
1655671,28,"2016-02-17 11:30:00",64.35,"2016-02-17 10:30:00",62.15,HINDALCO
1655672,28,"2016-02-17 11:45:00",64.15,"2016-02-17 10:30:00",62.15,HINDALCO
1655673,28,"2016-02-17 12:00:00",64.15,"2016-02-17 10:30:00",62.15,HINDALCO
1655676,28,"2016-02-17 12:45:00",63.80,"2016-02-17 10:30:00",62.15,HINDALCO
1655942,28,"2016-03-03 10:30:00",77.70,"2016-03-03 09:45:00",75.50,HINDALCO
1656532,28,"2015-11-10 14:15:00",80.30,"2015-11-10 11:45:00",77.65,HINDALCO
1656532,28,"2015-11-10 14:15:00",80.30,"2015-11-10 12:00:00",77.25,HINDALCO
1656532,28,"2015-11-10 14:15:00",80.30,"2015-11-10 12:15:00",77.45,HINDALCO
1656532,28,"2015-11-10 14:15:00",80.30,"2015-11-10 12:30:00",77.50,HINDALCO
1656532,28,"2015-11-10 14:15:00",80.30,"2015-11-10 12:45:00",77.85,HINDALCO
1656532,28,"2015-11-10 14:15:00",80.30,"2015-11-10 13:00:00",77.75,HINDALCO
1656532,28,"2015-11-10 14:15:00",80.30,"2015-11-10 13:15:00",77.75,HINDALCO
1656532,28,"2015-11-10 14:15:00",80.30,"2015-11-10 13:30:00",77.75,HINDALCO
1656532,28,"2015-11-10 14:15:00",80.30,"2015-11-10 13:45:00",77.40,HINDALCO
1657757,28,"2015-08-25 13:00:00",81.15,"2015-08-25 10:45:00",78.55,HINDALCO
1657757,28,"2015-08-25 13:00:00",81.15,"2015-08-25 11:00:00",77.90,HINDALCO
1657757,28,"2015-08-25 13:00:00",81.15,"2015-08-25 11:15:00",76.35,HINDALCO
1657757,28,"2015-08-25 13:00:00",81.15,"2015-08-25 11:30:00",76.30,HINDALCO
1657757,28,"2015-08-25 13:00:00",81.15,"2015-08-25 11:45:00",76.25,HINDALCO
1657757,28,"2015-08-25 13:00:00",81.15,"2015-08-25 12:00:00",76.25,HINDALCO
1657757,28,"2015-08-25 13:00:00",81.15,"2015-08-25 12:15:00",77.80,HINDALCO
1666039,29,"2017-11-07 13:30:00",440.05,"2017-11-07 11:00:00",422.80,HINDPETRO
1666039,29,"2017-11-07 13:30:00",440.05,"2017-11-07 11:15:00",420.90,HINDPETRO
1666039,29,"2017-11-07 13:30:00",440.05,"2017-11-07 11:30:00",421.55,HINDPETRO
1666039,29,"2017-11-07 13:30:00",440.05,"2017-11-07 11:45:00",423.05,HINDPETRO
1666039,29,"2017-11-07 13:30:00",440.05,"2017-11-07 12:00:00",424.50,HINDPETRO
1666039,29,"2017-11-07 13:30:00",440.05,"2017-11-07 12:15:00",427.75,HINDPETRO
1672782,29,"2016-11-15 14:00:00",287.87,"2016-11-15 12:30:00",275.03,HINDPETRO
1672782,29,"2016-11-15 14:00:00",287.87,"2016-11-15 12:45:00",278.67,HINDPETRO
1672782,29,"2016-11-15 14:00:00",287.87,"2016-11-15 13:00:00",277.73,HINDPETRO
1675382,29,"2016-01-19 14:00:00",185.37,"2016-01-19 11:30:00",179.21,HINDPETRO
1675872,29,"2016-02-17 11:30:00",156.08,"2016-02-17 09:45:00",151.73,HINDPETRO
1676083,29,"2016-02-29 14:15:00",152.35,"2016-02-29 11:45:00",144.11,HINDPETRO
1676083,29,"2016-02-29 14:15:00",152.35,"2016-02-29 12:00:00",143.52,HINDPETRO
1676083,29,"2016-02-29 14:15:00",152.35,"2016-02-29 12:15:00",144.72,HINDPETRO
1676083,29,"2016-02-29 14:15:00",152.35,"2016-02-29 12:30:00",144.40,HINDPETRO
1676547,29,"2016-03-30 11:30:00",177.13,"2016-03-30 09:15:00",171.41,HINDPETRO
1676547,29,"2016-03-30 11:30:00",177.13,"2016-03-30 09:30:00",172.11,HINDPETRO
1677963,29,"2015-08-25 14:15:00",181.20,"2015-08-25 11:45:00",170.97,HINDPETRO
1677963,29,"2015-08-25 14:15:00",181.20,"2015-08-25 12:00:00",170.40,HINDPETRO
1677963,29,"2015-08-25 14:15:00",181.20,"2015-08-25 12:15:00",172.61,HINDPETRO
1677963,29,"2015-08-25 14:15:00",181.20,"2015-08-25 12:30:00",174.95,HINDPETRO
1677963,29,"2015-08-25 14:15:00",181.20,"2015-08-25 12:45:00",175.08,HINDPETRO
1677963,29,"2015-08-25 14:15:00",181.20,"2015-08-25 13:00:00",176.22,HINDPETRO
1681078,29,"2015-04-30 11:00:00",140.72,"2015-04-30 09:15:00",136.67,HINDPETRO
1681078,29,"2015-04-30 11:00:00",140.72,"2015-04-30 09:30:00",137.15,HINDPETRO
1682102,29,"2015-01-29 10:45:00",139.50,"2015-01-29 09:15:00",133.78,HINDPETRO
1683208,29,"2014-11-07 12:45:00",128.38,"2014-11-07 10:15:00",122.95,HINDPETRO
1683208,29,"2014-11-07 12:45:00",128.38,"2014-11-07 10:30:00",122.55,HINDPETRO
1683208,29,"2014-11-07 12:45:00",128.38,"2014-11-07 10:45:00",122.80,HINDPETRO
1683208,29,"2014-11-07 12:45:00",128.38,"2014-11-07 11:00:00",122.90,HINDPETRO
1683208,29,"2014-11-07 12:45:00",128.38,"2014-11-07 11:15:00",123.38,HINDPETRO
1683208,29,"2014-11-07 12:45:00",128.38,"2014-11-07 11:30:00",123.72,HINDPETRO
1705771,31,"2017-10-03 09:30:00",307.90,"2017-10-03 09:15:00",300.00,HINDZINC
1708744,31,"2017-05-26 11:15:00",241.50,"2017-05-26 09:15:00",233.90,HINDZINC
1713020,31,"2016-11-09 10:30:00",243.45,"2016-11-09 09:15:00",235.00,HINDZINC
1713024,31,"2016-11-09 11:30:00",246.95,"2016-11-09 09:15:00",235.00,HINDZINC
1713025,31,"2016-11-09 11:45:00",246.65,"2016-11-09 09:15:00",235.00,HINDZINC
1713969,31,"2016-08-05 10:15:00",217.75,"2016-08-05 09:15:00",211.00,HINDZINC
1715838,31,"2016-01-27 15:00:00",158.35,"2016-01-27 12:30:00",153.25,HINDZINC
1715838,31,"2016-01-27 15:00:00",158.35,"2016-01-27 12:45:00",153.50,HINDZINC
1718985,31,"2015-10-07 13:45:00",146.80,"2015-10-07 13:00:00",142.70,HINDZINC
1722605,31,"2015-02-09 11:00:00",171.45,"2015-02-09 09:15:00",165.55,HINDZINC
1722629,31,"2015-02-10 10:45:00",175.80,"2015-02-10 09:15:00",170.00,HINDZINC
1724507,32,"2018-02-02 11:45:00",1343.95,"2018-02-02 10:15:00",1304.25,IBULHSGFIN
1724507,32,"2018-02-02 11:45:00",1343.95,"2018-02-02 10:30:00",1296.35,IBULHSGFIN
1724507,32,"2018-02-02 11:45:00",1343.95,"2018-02-02 10:45:00",1306.35,IBULHSGFIN
1727785,32,"2017-05-26 14:45:00",1084.35,"2017-05-26 12:15:00",1054.65,IBULHSGFIN
1727785,32,"2017-05-26 14:45:00",1084.35,"2017-05-26 12:30:00",1054.15,IBULHSGFIN
1727785,32,"2017-05-26 14:45:00",1084.35,"2017-05-26 12:45:00",1055.75,IBULHSGFIN
1730417,32,"2016-12-30 10:15:00",658.25,"2016-12-30 09:15:00",639.95,IBULHSGFIN
1730447,32,"2017-01-02 11:30:00",671.80,"2017-01-02 09:30:00",649.50,IBULHSGFIN
1730447,32,"2017-01-02 11:30:00",671.80,"2017-01-02 10:30:00",653.80,IBULHSGFIN
1732057,32,"2016-11-09 13:00:00",693.10,"2016-11-09 10:30:00",648.40,IBULHSGFIN
1732057,32,"2016-11-09 13:00:00",693.10,"2016-11-09 10:45:00",634.00,IBULHSGFIN
1732057,32,"2016-11-09 13:00:00",693.10,"2016-11-09 11:00:00",664.00,IBULHSGFIN
1732057,32,"2016-11-09 13:00:00",693.10,"2016-11-09 11:30:00",666.40,IBULHSGFIN
1732065,32,"2016-11-09 15:00:00",724.25,"2016-11-09 12:30:00",691.70,IBULHSGFIN
1732065,32,"2016-11-09 15:00:00",724.25,"2016-11-09 12:45:00",691.85,IBULHSGFIN
1732066,32,"2016-11-09 15:15:00",724.70,"2016-11-09 12:45:00",691.85,IBULHSGFIN
1732065,32,"2016-11-09 15:00:00",724.25,"2016-11-09 13:00:00",693.85,IBULHSGFIN
1732066,32,"2016-11-09 15:15:00",724.70,"2016-11-09 13:00:00",693.85,IBULHSGFIN
1732065,32,"2016-11-09 15:00:00",724.25,"2016-11-09 13:15:00",693.05,IBULHSGFIN
1732066,32,"2016-11-09 15:15:00",724.70,"2016-11-09 13:15:00",693.05,IBULHSGFIN
1732065,32,"2016-11-09 15:00:00",724.25,"2016-11-09 13:30:00",698.05,IBULHSGFIN
1732066,32,"2016-11-09 15:15:00",724.70,"2016-11-09 13:30:00",698.05,IBULHSGFIN
1732106,32,"2016-11-11 12:45:00",704.00,"2016-11-11 10:15:00",673.80,IBULHSGFIN
1732106,32,"2016-11-11 12:45:00",704.00,"2016-11-11 10:30:00",684.65,IBULHSGFIN
1732106,32,"2016-11-11 12:45:00",704.00,"2016-11-11 10:45:00",681.65,IBULHSGFIN
1732106,32,"2016-11-11 12:45:00",704.00,"2016-11-11 11:00:00",685.60,IBULHSGFIN
1736199,32,"2015-11-19 09:30:00",625.85,"2015-11-19 09:15:00",606.65,IBULHSGFIN
1736269,32,"2015-11-23 14:30:00",678.75,"2015-11-23 12:15:00",661.75,IBULHSGFIN
1737329,32,"2015-08-26 11:00:00",748.90,"2015-08-26 09:45:00",729.50,IBULHSGFIN
1738883,32,"2015-06-29 14:15:00",604.00,"2015-06-29 11:45:00",588.60,IBULHSGFIN
1738883,32,"2015-06-29 14:15:00",604.00,"2015-06-29 12:15:00",588.55,IBULHSGFIN
1739339,32,"2015-07-24 11:45:00",729.30,"2015-07-24 09:15:00",710.10,IBULHSGFIN
1741239,32,"2015-01-15 12:45:00",524.50,"2015-01-15 10:15:00",508.90,IBULHSGFIN
1741239,32,"2015-01-15 12:45:00",524.50,"2015-01-15 10:30:00",510.30,IBULHSGFIN
1741239,32,"2015-01-15 12:45:00",524.50,"2015-01-15 11:00:00",511.35,IBULHSGFIN
1741408,32,"2015-01-27 11:15:00",606.40,"2015-01-27 09:15:00",583.70,IBULHSGFIN
1741408,32,"2015-01-27 11:15:00",606.40,"2015-01-27 09:30:00",590.00,IBULHSGFIN
1741408,32,"2015-01-27 11:15:00",606.40,"2015-01-27 09:45:00",588.25,IBULHSGFIN
1742519,32,"2014-11-03 14:15:00",440.80,"2014-11-03 11:45:00",429.75,IBULHSGFIN
1742519,32,"2014-11-03 14:15:00",440.80,"2014-11-03 12:15:00",428.50,IBULHSGFIN
1742519,32,"2014-11-03 14:15:00",440.80,"2014-11-03 12:45:00",428.15,IBULHSGFIN
1745444,33,"2017-10-25 14:15:00",309.65,"2017-10-25 11:45:00",297.15,ICICIBANK
1745444,33,"2017-10-25 14:15:00",309.65,"2017-10-25 12:00:00",297.45,ICICIBANK
1745444,33,"2017-10-25 14:15:00",309.65,"2017-10-25 12:15:00",296.95,ICICIBANK
1745444,33,"2017-10-25 14:15:00",309.65,"2017-10-25 12:30:00",295.60,ICICIBANK
1745444,33,"2017-10-25 14:15:00",309.65,"2017-10-25 12:45:00",297.70,ICICIBANK
1745444,33,"2017-10-25 14:15:00",309.65,"2017-10-25 13:00:00",299.40,ICICIBANK
1745444,33,"2017-10-25 14:15:00",309.65,"2017-10-25 13:30:00",300.95,ICICIBANK
1752267,33,"2016-11-09 09:45:00",248.82,"2016-11-09 09:15:00",231.32,ICICIBANK
1752271,33,"2016-11-09 10:45:00",242.14,"2016-11-09 09:15:00",231.32,ICICIBANK
1752267,33,"2016-11-09 09:45:00",248.82,"2016-11-09 09:30:00",241.32,ICICIBANK
1752283,33,"2016-11-09 13:45:00",253.86,"2016-11-09 11:15:00",242.14,ICICIBANK
1752283,33,"2016-11-09 13:45:00",253.86,"2016-11-09 11:30:00",242.27,ICICIBANK
1752283,33,"2016-11-09 13:45:00",253.86,"2016-11-09 11:45:00",242.59,ICICIBANK
1752285,33,"2016-11-09 14:15:00",256.45,"2016-11-09 11:45:00",242.59,ICICIBANK
1752283,33,"2016-11-09 13:45:00",253.86,"2016-11-09 12:00:00",244.45,ICICIBANK
1752285,33,"2016-11-09 14:15:00",256.45,"2016-11-09 12:00:00",244.45,ICICIBANK
1752283,33,"2016-11-09 13:45:00",253.86,"2016-11-09 12:15:00",242.86,ICICIBANK
